text,text_clean_sentiment,label,score
"@JimWatsonOttawa @VeraEtches if you guys truly care about the citizens of Ottawa you will fight to get the third vaccine approved and start getting needles in peoples arms that’s what we need not lockdowns or grey or purple or pink colour zones, New Zealand is covid free",guy truly care citizen ottawa will fight get third vaccine approve start get needle people arm what need not_lockdown grey purple pink colour zone new zealand free,NEGATIVE,0.9636825323104858
@fordnation Reason no one is listening is cause you locked down everything even city with almost no Covid ... lockdown by area and you will see Ottawa and others like us do great again .. btw ONLY 26 in hospital in Ottawa that have a population of over 1M .. leave city that do great alone,reason no_one listen cause lock down even city with almost no_covid lockdown area will see ottawa others like great again btw only hospital ottawa population over leave city great alone,POSITIVE,0.9971566200256348
"@fordnation you are not doing everything in your power. 

you said COVID cases from Quebec posed a threat to Ottawa but left the border open. 

on Dec 21st when asked about curfews, you said you've ""never believed in the police state"".

you say one thing &amp; do another. you are killing people.",not_do power say case quebec pose threat ottawa left border open dec when ask curfew say never believe police state say one thing amp another kill people,NEGATIVE,0.9980119466781616
#OttNews Well done Ottawa. We now have almost more COVID-19 infections daily as the entire country of Australia. STAY HOME!,well ottawa almost more infection daily entire country australia stay home,POSITIVE,0.9936202168464661
@mattgurney @VivianBercovici @kevin_wiener @LynetteCorbett @TonyclementCPC ICU in ottawa - like 1 case of covid.  ICU beds highly occupied by other patients.,icu ottawa like case icu bed highly occupy patient,NEGATIVE,0.9903303384780884
"COVID-19: Ottawa reports 184 new cases, active cases now at 1,202; Ontario reports record high 3,945 cases https://t.co/PQSqSj6ia9 https://t.co/uwdngPOFVr",ottawa report new case active case ontario report record high case,NEGATIVE,0.9587555527687073
Ottawa approaching 'Grey' territory: Dr. Etches says COVID infection rates three times higher since Christmas https://t.co/hctWckN6CP,ottawa approach grey territory etches say infection rate three time high since christmas,NEGATIVE,0.9892790913581848
"@TorontoIDDoc Ottawa Public Health has been pretty clear that here small private gatherings have been one of the major drivers of rising COVID numbers, rather than big parties.",ottawa public health pretty clear small private gathering one major driver rise number rather big party,NEGATIVE,0.9502944350242615
"""The RT-PCR test that was devised for COVID-19 has no clinical or epidemiological value whatsoever. It is one of the greatest scandals in public health history.""

Denis G. Rancourt, PhD, former tenured full professor at the University of Ottawa

https://t.co/N0WyaFY777",rt_pcr test devise no_clinical epidemiological value whatsoever one great scandal public health history denis rancourt phd former tenure full professor university ottawa,NEGATIVE,0.999377965927124
"COVID-19: Ottawa reports 184 new cases, active cases now at 1,202; Ontario reports record high 3,945 cases https://t.co/ZQ4BRnnhAV",ottawa report new case active case ontario report record high case,NEGATIVE,0.9515334963798523
"@PeterCBC Yep. I started spending more time back here when mom got sick (‘19) but decided to stay in ‘20 b/c of the pandemic. Bought a house ($$ in Ottawa vs Central NL=no comparison), work remotely &amp; thou hard to create a new social life after 40 yrs away, I’ve done the right thing.",yep start spending more time back when mom get sick decide stay pandemic bought house ottawa central no_comparison work remotely amp thou hard create new social life away right thing,POSITIVE,0.900489866733551
"Damn, #Ottawa!

#covid #covid_19 
#wearescrewed #stayhome #wearamask #wearadamnmask #wearamaskstupid https://t.co/O1uZDeT1nV",damn,NEGATIVE,0.9952488541603088
"@loopo1000 @YardleyShooting Ottawa is getting full, but is not due to covid directly.  Lots of beds filled because they have no where to go.  Bed blockers.  So if they are full it is because of stupid policy.  not because people are sick or dying from covid",ottawa get full not_due directly lot bed fill no_where bed blocker full stupid policy not_because people sick die,NEGATIVE,0.9994326233863831
"OTTAWA -Conservative Leader Andrew Scheer is calling on the federal government to temporarily increase the Charitable Donation Tax Credit for 2020 and remove the capital gains tax on charitable donations, to support the strained charitable sector impacted by the COVID-19 crisis.",ottawa conservative leader andrew scheer call federal government temporarily increase charitable donation tax credit remove capital gain tax charitable donation support strain charitable sector impact crisis,NEGATIVE,0.9711815714836121
COVID-19 cases in Ottawa still trending in triple digits; record-breaking active cases - CTV Edmonton https://t.co/MPjX7sDIvt via @GoogleNews,case ottawa still trend triple digit record_breaking active case ctv edmonton via,POSITIVE,0.5405369997024536
Ottawa approaching grey zone with COVID-19 numbers: Etches - CityNews Ottawa https://t.co/lJtRgtbPSg,ottawa approach grey zone with number etches citynews ottawa,NEGATIVE,0.9943011999130249
Ottawa approaching grey zone with COVID-19 numbers: Etches https://t.co/heXxEyPhI9 via @citynewsottawa,ottawa approach grey zone with number etches via,NEGATIVE,0.9912290573120117
"covid cases are over 200 everyday in ottawa lately and mfers still cannot wrap their head around what ""lockdown"" means",case over everyday ottawa lately mfers still cannot_wrap head around what lockdown mean,NEGATIVE,0.9859746098518372
The media/gov = thought control and the people of Ottawa are an example of how easy it was for gov to force its citizens into fear and obedience. That is the real virus. Sheep mentality,medium gov thought control people ottawa example easy gov force citizen fear obedience real virus sheep mentality,NEGATIVE,0.9978565573692322
"UPDATED LOCAL FIGURES: Ottawa Public Health is reporting 184 more people in Ottawa have tested positive for COVID-19, another day of triple-digit increases in the local case count. #ottnews https://t.co/BznEBAmgjV",update local figure ottawa public health reporting more people ottawa test positive another day triple_digit increase local case count,NEGATIVE,0.9841747879981995
UPDATE: Ottawa takes break from climbing COVID-19 numbers; Ontario climbing back up https://t.co/fM3jtbrCFp https://t.co/T3YKO1w8Q3,update ottawa take break climb number ontario climb back,NEGATIVE,0.980851948261261
Ottawa Dr . Etches says COVID spreading 3x since Christmas.  How about stating that COVID spread 3x higher since lockdowns,ottawa etches say spread since christmas state spread high since lockdown,NEGATIVE,0.962363600730896
"UPDATED LOCAL FIGURES: The number of people with known active cases of COVID-19 in Ottawa is now above 1,200. 184 new cases and two more deaths were reported today. Weekly trends are still on the rise. #ottnews 

Full details: https://t.co/InbhCcHOkX",update local figure number people with know active case ottawa new case two more death report today weekly trend still rise full detail,POSITIVE,0.9150119423866272
"#Ontario considering implementing curfew similar to #Quebec, as #coronavirus cases increase sources say #onpoli #Ottawa #cdnpoli #bcpoli https://t.co/X8B1X5sd0B",consider implement curfew similar case increase source say,NEGATIVE,0.9913422465324402
"Genuine question...Ontario reported 129 COVID-19 cases in #Ottawa today, but Ottawa is reporting 184. Why is there always such a discrepancy in the reported numbers?  @ottawahealth #ottnews",genuine question ontario report case today ottawa reporting why always discrepancy report number,NEGATIVE,0.9944959282875061
"@MacLeodLisa How many hospital beds does the City of Ottawa have? How many are ICU beds? How many are currently being used by patients suffering from COVID-19? What is the health profile of said persons? Aggregate basis.Given Ottawa’s sewage predictor research, what is the projection of use.",many hospital bed city ottawa many icu bed many currently use patient suffer what health profile say person aggregate basis give ottawa sewage predictor research what projection use,NEGATIVE,0.9985581040382385
@fordnation Please share the Hospitals that are at the limits Doug. Also Lockdowns have been followed so how are cases going up? Hmm could it be the tests that are being used can not tell the difference between Covid and normal flu and cold? I bet it is. Also in Ottawa 26 in Hospital only,please share hospital limit doug also lockdown follow case hmm could test use can not_tell difference normal flu cold bet also ottawa hospital only,NEGATIVE,0.996579110622406
@ezralevant Thank you for callously disrespecting the Ottawa citizens who became ill or died during this pandemic. What an a-hole.,thank callously disrespect ottawa citizen who become ill die pandemic what a_hole,NEGATIVE,0.9976304769515991
"When I had too many donations and not enough space, I shared items w/ @MedicsOttawa they do such good work! Please keep them in mind too when you have an extra 10$ to spare. #Ottawa #ottcity #homelessness #covid #donate https://t.co/vKAa4JdUhC",when too many donation not_enough space share item good work please keep mind too when extra spare,POSITIVE,0.9790105819702148
"ZERO sympathy for these travellers. STAY THE FUCK HOME. 'It was chaotic': Travellers, agents describe ordeal under Ottawa's new COVID testing rules https://t.co/NDqJEYobMC",zero sympathy traveller stay fuck home chaotic traveller agent describe ordeal under ottawa new test rule,NEGATIVE,0.999261200428009
COVID-19 cases in Ottawa still trending in triple digits https://t.co/7iZjsvzwqA #COVID19 #COVID19Ontario,case ottawa still trend triple digit,NEGATIVE,0.9868848323822021
"Okay Ottawa doing better w Covid Numbers. 4 days and 3 days ago we were 200+ cases. Now the second straight day of sub 165 (today was 120ish) and so things are going down. 

Let’s hope that if there’s going to be a curfew put in it’s Toronto only who just had 1100 cases",okay ottawa well number day day ago case second straight day sub today ish thing down hope curfew put toronto only who just case,NEGATIVE,0.9996452331542969
"Ontario reports record high new COVID-19 cases with 3,945, logs 61 new deaths https://t.co/uI5c5vJCsQ #ottnews #ottawa https://t.co/m8MBH3R9oL",ontario report record high new case with log new death,NEGATIVE,0.983909547328949
"In December, I reported that Ottawa was on the hunt for ""mission critical"" technology to track and manage the COVID-19 vaccine roll-out. It was supposed to be awarded by year's end. https://t.co/S934cO6oWU",report ottawa hunt mission critical technology track manage vaccine roll_out suppose award year end,NEGATIVE,0.9918072819709778
"Reminder that the new episode of #theGioShow premiers today at 2PM! 

In the last episode of Season 1, Algonquin College alumni @ddisipio8 joins the show and discusses  broadcasting during the pandemic, and his work with the Ottawa Frontier League Baseball Team!

LINKS BELOW https://t.co/30P0FCo5Gv",reminder new episode premier today last episode season algonquin college alumnus join show discus broadcasting pandemic work with ottawa frontier league baseball team link below,POSITIVE,0.5256112217903137
