text,Score 5-Classe,clean_text
"The railway station was unclean and it was smelly, We had two baby strollers and there were only stairs in the station on the boarding gate there was a separate entrance for baby strollers but after that there were stairs!",0,railway station unclean smelly two baby stroller only stair station boarding gate separate entrance baby stroller stair
"There were new trains in some stations but the old trains were very dirty, damaged and terrifying.",0,new train station old train very dirty damage terrify
"Unfortunately, they had a massive transit strike going on while we were there, so we didn't get to experience that train is one of the best to travel and make connections, but the catch is that you can't combine tickets with buses and other transportation.",1,unfortunately massive transit strike not_get experience train one best travel make connection catch cannot_combine ticket with bus transportation
"Interestingly, it is so efficient and quick and simple and well-marked and sign-posted and the trains come every few minutes for just about all hours of the day and night, and it's easy to use.",4,interestingly efficient quick simple well_marked sign_posted train come few minute just hour day night easy use
It was fun and enjoyable to go in there. ,4,fun enjoyable
Under normal conditions the ottawa train makes getting around ottawa a fairly reasonable solution ,3,under normal condition ottawa train make get around ottawa fairly reasonable solution
We were a little nervous the first time we used the train but the staff were extremely helpful and the signage excellent,4,little nervous first time use train staff extremely helpful signage excellent
Used the train a number of times and loved it. Much cheaper and quicker than a taxi.,4,use train number time love much cheaper quicker taxi
"Driver-less, fully automatic, secure, avoid office timings, cheaper than taxi for long distances, clean and airconditioned !",4,driver_less fully automatic secure avoid office timing cheaper taxi long distance clean airconditioned
"if you want to avoid traffic, then take the train. though overly crowded during peak hours and would stand all the way to your destination, still it is faster compared to taking the roads by car or taxi during peak hours.",3,want avoid traffic take train though overly crowd peak hour would stand way destination still faster compare take road car taxi peak hour
